,Season,Rank,Player,Age,Position,Team,Games_Played,Goals,Assists,Points,Plus_Minus,Penalty_Minutes,Point_Shares,Even_Strength_Goals,Powerplay_Goals,Shorthanded_Goals,Game_Winning_Goals,Shots,Shooting_Percentage,Time_On_Ice,Avg_Time_On_Ice,Blocks,Hits,Faceoff_Wins,Faceoff_Losses,Faceoff_Percentage,Hart_Trophy?,Votes
12016,2004,2365,Pascal Rheaume\rheaupa01,30,C,TOT,42,1,3,4,-6,9,-0.4,1,0,0,0,38,2.6,429,10.2,0.0,0,0.0,0.0,0.0,No,0
12017,2004,2366,Mark Smith\smithma01,26,C,SJS,36,1,3,4,-5,72,-0.2,1,0,0,0,31,3.2,301,8.366666667,0.0,0,0.0,0.0,0.0,No,0
12018,2004,2367,Jason Strudwick\strudja01,28,D,CHI,54,1,3,4,-16,73,0.2,1,0,0,0,32,3.1,805,14.91666667,0.0,0,0.0,0.0,0.0,No,0
12019,2004,2368,Pavel Vorobiev\vorobpa01,21,RW,CHI,18,1,3,4,1,4,0.2,0,1,0,1,20,5.0,230,12.8,0.0,0,0.0,0.0,0.0,No,0
12020,2004,2369,Harold Druken\drukeha01,25,C,TOR,9,0,4,4,4,2,0.4,0,0,0,0,19,0.0,97,10.8,0.0,0,0.0,0.0,0.0,No,0
12021,2004,2370,Steve Eminger\emingst01,20,D,WSH,41,0,4,4,-11,45,0.4,0,0,0,0,12,0.0,719,17.53333333,0.0,0,0.0,0.0,0.0,No,0
12022,2004,2371,David Hale\haleda01,22,D,NJD,65,0,4,4,12,72,2.8,0,0,0,0,45,0.0,976,15.01666667,0.0,0,0.0,0.0,0.0,No,0
12023,2004,2372,Derian Hatcher\hatchde01,31,D,DET,15,0,4,4,4,8,1.0,0,0,0,0,18,0.0,295,19.63333333,0.0,0,0.0,0.0,0.0,No,0
12024,2004,2373,Shawn Heins\heinssh01,30,D,ATL,17,0,4,4,-1,16,0.6,0,0,0,0,17,0.0,236,13.88333333,0.0,0,0.0,0.0,0.0,No,0
12025,2004,2374,Espen Knutsen\knutses01,32,C,CBJ,14,0,4,4,-5,2,0.0,0,0,0,0,11,0.0,216,15.46666667,0.0,0,0.0,0.0,0.0,No,0
12026,2004,2375,Mike Komisarek\komismi01,22,D,MTL,46,0,4,4,4,34,1.3,0,0,0,0,40,0.0,552,12.0,0.0,0,0.0,0.0,0.0,No,0
12027,2004,2376,Scott Lachance\lachasc01,31,D,CBJ,77,0,4,4,-23,44,0.8,0,0,0,0,35,0.0,1461,18.98333333,0.0,0,0.0,0.0,0.0,No,0
12028,2004,2377,Jason Morgan\morgaja01,27,LW,TOT,19,0,4,4,1,4,0.2,0,0,0,0,20,0.0,187,9.85,0.0,0,0.0,0.0,0.0,No,0
12029,2004,2378,Lance Ward\wardla01,25,D,MDA,46,0,4,4,-1,94,0.9,0,0,0,0,26,0.0,399,8.683333333,0.0,0,0.0,0.0,0.0,No,0
12030,2004,2379,Zdenek Blatny\blatnzd01,23,LW,ATL,16,3,0,3,0,6,0.4,3,0,0,0,17,17.6,167,10.45,0.0,0,0.0,0.0,0.0,No,0
12031,2004,2380,Cam Severson\severca01,26,LW,MDA,31,3,0,3,-3,50,0.2,2,1,0,0,24,12.5,228,7.35,0.0,0,0.0,0.0,0.0,No,0
12032,2004,2381,Ben Simon\simonbe01,25,C,ATL,52,3,0,3,-10,28,-0.3,3,0,0,0,30,10.0,316,6.083333333,0.0,0,0.0,0.0,0.0,No,0
12033,2004,2382,Jason Botterill\botteja01,27,LW,BUF,19,2,1,3,0,14,0.2,1,1,0,0,20,10.0,217,11.4,0.0,0,0.0,0.0,0.0,No,0
12034,2004,2383,Matt Hussey\hussema01,24,C,PIT,3,2,1,3,-1,0,0.4,0,2,0,0,8,25.0,41,13.58333333,0.0,0,0.0,0.0,0.0,No,0
12035,2004,2384,Blair Betts\bettsbl01,23,C,CGY,20,1,2,3,-1,10,0.0,0,1,0,1,21,4.8,255,12.76666667,0.0,0,0.0,0.0,0.0,No,0
12036,2004,2385,Brad Bombardir\bombabr01,31,D,TOT,69,1,2,3,-9,25,1.6,1,0,0,1,47,2.1,1380,20.0,0.0,0,0.0,0.0,0.0,No,0
12037,2004,2386,Tyler Bouck\bouckty01,24,C,VAN,18,1,2,3,-4,23,0.0,0,0,1,0,12,8.3,167,9.3,0.0,0,0.0,0.0,0.0,No,0
12038,2004,2387,Eric Boulton\boulter01,27,LW,BUF,44,1,2,3,-2,110,0.0,1,0,0,0,20,5.0,214,4.866666667,0.0,0,0.0,0.0,0.0,No,0
12039,2004,2388,Garrett Burnett\burnega01,28,LW,MDA,39,1,2,3,0,184,0.2,1,0,0,0,24,4.2,140,3.6,0.0,0,0.0,0.0,0.0,No,0
12040,2004,2389,Jim Cummins\cummiji01,33,RW,COL,55,1,2,3,-5,147,-0.3,1,0,0,1,25,4.0,321,5.833333333,0.0,0,0.0,0.0,0.0,No,0
12041,2004,2390,Jeff Heerema\heereje01,24,RW,STL,22,1,2,3,-5,4,-0.1,1,0,0,1,28,3.6,230,10.43333333,0.0,0,0.0,0.0,0.0,No,0
12042,2004,2391,Jiri Hudler\hudleji01,20,C,DET,12,1,2,3,-1,10,0.2,0,1,0,0,8,12.5,98,8.166666667,0.0,0,0.0,0.0,0.0,No,0
12043,2004,2392,Barret Jackman\jackmba01,22,D,STL,15,1,2,3,-1,41,0.8,1,0,0,0,11,9.1,274,18.26666667,0.0,0,0.0,0.0,0.0,No,0
12044,2004,2393,Tim Jackman\jackmti01,22,RW,CBJ,19,1,2,3,-7,16,-0.1,1,0,0,0,18,5.6,189,9.933333333,0.0,0,0.0,0.0,0.0,No,0
12045,2004,2394,David Ling\lingda01,29,RW,CBJ,50,1,2,3,-3,98,-0.2,1,0,0,0,45,2.2,388,7.75,0.0,0,0.0,0.0,0.0,No,0
12046,2004,2395,Kent McDonell\mcdonke01,24,LW,CBJ,29,1,2,3,-7,36,-0.2,1,0,0,0,23,4.3,299,10.3,0.0,0,0.0,0.0,0.0,No,0
12047,2004,2396,Steve McKenna\mckenst01,30,LW,PIT,49,1,2,3,-10,85,-0.5,1,0,0,0,30,3.3,310,6.316666667,0.0,0,0.0,0.0,0.0,No,0
12048,2004,2397,Aaron Miller\milleaa01,32,D,LAK,35,1,2,3,-3,32,0.8,1,0,0,0,26,3.8,665,19.0,0.0,0,0.0,0.0,0.0,No,0
12049,2004,2398,Steve Montador\montast01,24,D,CGY,26,1,2,3,-1,50,0.8,1,0,0,1,31,3.2,306,11.76666667,0.0,0,0.0,0.0,0.0,No,0
12050,2004,2399,Andrei Nazarov\nazaran01,29,LW,PHX,33,1,2,3,-7,125,-0.1,1,0,0,0,17,5.9,180,5.466666667,0.0,0,0.0,0.0,0.0,No,0
12051,2004,2400,Nathan Perrott\perrona01,27,RW,TOR,40,1,2,3,-1,116,-0.2,1,0,0,0,47,2.1,307,7.666666667,0.0,0,0.0,0.0,0.0,No,0
12052,2004,2401,Allan Rourke\rourkal01,23,D,CAR,25,1,2,3,4,22,1.2,1,0,0,0,24,4.2,312,12.46666667,0.0,0,0.0,0.0,0.0,No,0
12053,2004,2402,Tommi Santala\santato01,24,C,ATL,33,1,2,3,-7,22,-0.4,1,0,0,1,23,4.3,334,10.13333333,0.0,0,0.0,0.0,0.0,No,0
12054,2004,2403,Rob Scuderi\scudero01,25,D,PIT,13,1,2,3,2,4,0.8,1,0,0,0,4,25.0,261,20.1,0.0,0,0.0,0.0,0.0,No,0
12055,2004,2404,Anton Volchenkov\volchan01,21,D,OTT,19,1,2,3,1,8,0.7,1,0,0,0,15,6.7,248,13.06666667,0.0,0,0.0,0.0,0.0,No,0
12056,2004,2405,Jamie Allison\allisja01,28,D,NSH,47,0,3,3,-7,76,0.4,0,0,0,0,19,0.0,615,13.06666667,0.0,0,0.0,0.0,0.0,No,0
12057,2004,2406,Nolan Baumgartner\baumgno01,27,D,TOT,14,0,3,3,-4,4,0.2,0,0,0,0,15,0.0,203,14.53333333,0.0,0,0.0,0.0,0.0,No,0
12058,2004,2407,Brad Brown\brownbr01,28,D,TOT,43,0,3,3,2,66,1.1,0,0,0,0,20,0.0,506,11.75,0.0,0,0.0,0.0,0.0,No,0
12059,2004,2408,Sean Brown\brownse01,27,D,NJD,39,0,3,3,5,44,1.5,0,0,0,0,25,0.0,544,13.93333333,0.0,0,0.0,0.0,0.0,No,0
12060,2004,2409,Rob Davison\davisro01,23,D,SJS,55,0,3,3,-3,92,0.9,0,0,0,0,33,0.0,790,14.36666667,0.0,0,0.0,0.0,0.0,No,0
12061,2004,2410,Ray Giroux\giroura01,27,D,NJD,11,0,3,3,-3,4,0.4,0,0,0,0,17,0.0,230,20.91666667,0.0,0,0.0,0.0,0.0,No,0
12062,2004,2411,Darren Langdon\langdda01,33,LW,MTL,64,0,3,3,-2,135,-0.4,0,0,0,0,22,0.0,401,6.266666667,0.0,0,0.0,0.0,0.0,No,0
12063,2004,2412,Eric Messier\messier01,30,LW,FLA,21,0,3,3,-2,16,-0.1,0,0,0,0,13,0.0,237,11.26666667,0.0,0,0.0,0.0,0.0,No,0
12064,2004,2413,Dominic Moore\mooredo01,23,C,NYR,5,0,3,3,0,0,0.2,0,0,0,0,3,0.0,47,9.3,0.0,0,0.0,0.0,0.0,No,0
12065,2004,2414,Robert Schnabel\schnaro01,25,D,NSH,20,0,3,3,6,34,1.1,0,0,0,0,10,0.0,292,14.6,0.0,0,0.0,0.0,0.0,No,0
12066,2004,2415,Mike Zigomanis\zigommi01,23,C,CAR,17,0,3,3,-1,2,0.1,0,0,0,0,13,0.0,146,8.616666667,0.0,0,0.0,0.0,0.0,No,0
12067,2004,2416,Wade Brookbank\brookwa01,26,D,TOT,29,2,0,2,-1,133,0.4,2,0,0,1,7,28.6,108,3.716666667,0.0,0,0.0,0.0,0.0,No,0
12068,2004,2417,Carl Corazzini\corazca01,24,C,BOS,12,2,0,2,2,0,0.3,1,0,1,0,16,12.5,128,10.68333333,0.0,0,0.0,0.0,0.0,No,0
12069,2004,2418,Andy Hilbert\hilbean01,22,C,BOS,18,2,0,2,1,9,0.2,2,0,0,0,27,7.4,161,8.95,0.0,0,0.0,0.0,0.0,No,0
12070,2004,2419,Michael Holmqvist\holmqmi01,24,RW,MDA,21,2,0,2,-6,25,-0.1,2,0,0,0,18,11.1,176,8.4,0.0,0,0.0,0.0,0.0,No,0
12071,2004,2420,Andrej Nedorost\nedoran01,23,LW,CBJ,9,2,0,2,0,6,0.3,2,0,0,0,16,12.5,117,13.03333333,0.0,0,0.0,0.0,0.0,No,0
12072,2004,2421,Andrew Peters\peteran01,23,LW,BUF,42,2,0,2,-3,151,0.0,2,0,0,0,19,10.5,175,4.166666667,0.0,0,0.0,0.0,0.0,No,0
12073,2004,2422,Brian Sutherby\suthebr01,21,LW,WSH,30,2,0,2,-5,28,-0.2,2,0,0,0,24,8.3,308,10.25,0.0,0,0.0,0.0,0.0,No,0
12074,2004,2423,Marek Svatos\svatoma01,21,RW,COL,4,2,0,2,1,0,0.4,1,1,0,1,6,33.3,41,10.3,0.0,0,0.0,0.0,0.0,No,0
12075,2004,2424,Jaroslav Bednar\bednaja01,27,RW,FLA,13,1,1,2,2,4,0.2,1,0,0,0,19,5.3,169,13.03333333,0.0,0,0.0,0.0,0.0,No,0
12076,2004,2425,Wade Belak\belakwa01,27,D,TOR,34,1,1,2,0,109,0.5,1,0,0,0,15,6.7,238,7.0,0.0,0,0.0,0.0,0.0,No,0
12077,2004,2426,Sean Bergenheim\bergese01,19,LW,NYI,18,1,1,2,-4,4,-0.1,0,0,1,0,12,8.3,161,8.916666667,0.0,0,0.0,0.0,0.0,No,0
12078,2004,2427,Darryl Bootland\bootlda01,22,RW,DET,22,1,1,2,-3,74,0.0,1,0,0,1,13,7.7,134,6.116666667,0.0,0,0.0,0.0,0.0,No,0
12079,2004,2428,Ivan Ciernik\cierniv01,26,RW,WSH,7,1,1,2,1,0,0.3,1,0,0,0,8,12.5,67,9.633333333,0.0,0,0.0,0.0,0.0,No,0
12080,2004,2429,Brett Clark\clarkbr01,27,D,COL,12,1,1,2,3,6,0.7,1,0,0,0,14,7.1,125,10.43333333,0.0,0,0.0,0.0,0.0,No,0
12081,2004,2430,Aaron Downey\downeaa01,29,RW,DAL,37,1,1,2,2,77,0.2,1,0,0,1,11,9.1,167,4.5,0.0,0,0.0,0.0,0.0,No,0
12082,2004,2431,Simon Gamache\gamacsi01,23,LW,TOT,9,1,1,2,-3,0,0.1,0,1,0,0,5,20.0,66,7.366666667,0.0,0,0.0,0.0,0.0,No,0
12083,2004,2432,Ron Hainsey\hainsro01,22,D,MTL,11,1,1,2,3,4,0.7,1,0,0,0,11,9.1,146,13.25,0.0,0,0.0,0.0,0.0,No,0
12084,2004,2433,Marcel Hossa\hossama02,22,LW,MTL,15,1,1,2,-3,8,-0.2,1,0,0,0,19,5.3,223,14.83333333,0.0,0,0.0,0.0,0.0,No,0
12085,2004,2434,Francis Lessard\lessafr01,24,RW,ATL,62,1,1,2,-5,181,-0.3,1,0,0,0,19,5.3,277,4.466666667,0.0,0,0.0,0.0,0.0,No,0
12086,2004,2435,Dave Lowry\lowryda01,38,LW,CGY,18,1,1,2,-6,11,-0.2,1,0,0,0,9,11.1,166,9.216666667,0.0,0,0.0,0.0,0.0,No,0
12087,2004,2436,Tony Martensson\marteto01,23,C,MDA,6,1,1,2,-2,0,0.2,1,0,0,0,4,25.0,42,6.966666667,0.0,0,0.0,0.0,0.0,No,0
12088,2004,2437,Zbynek Michalek\michazb01,21,D,MIN,22,1,1,2,-7,4,0.2,1,0,0,0,17,5.9,313,14.21666667,0.0,0,0.0,0.0,0.0,No,0
12089,2004,2438,Brad Moran\moranbr01,24,C,CBJ,2,1,1,2,-1,2,0.3,1,0,0,0,4,25.0,20,10.05,0.0,0,0.0,0.0,0.0,No,0
12090,2004,2439,Matt Murley\murlema01,24,LW,PIT,18,1,1,2,-6,14,-0.3,1,0,0,0,20,5.0,213,11.81666667,0.0,0,0.0,0.0,0.0,No,0
12091,2004,2440,Kamil Piros\piroska01,25,C,TOT,17,1,1,2,-4,4,-0.1,0,1,0,0,11,9.1,160,9.416666667,0.0,0,0.0,0.0,0.0,No,0
12092,2004,2441,Dale Purinton\purinda01,27,D,NYR,40,1,1,2,-9,117,-0.2,1,0,0,0,31,3.2,511,12.78333333,0.0,0,0.0,0.0,0.0,No,0
12093,2004,2442,Pavel Rosa\rosapa01,26,RW,LAK,2,1,1,2,1,0,0.3,1,0,0,0,4,25.0,25,12.68333333,0.0,0,0.0,0.0,0.0,No,0
12094,2004,2443,Andre Roy\royan01,28,RW,TBL,33,1,1,2,-5,78,-0.3,1,0,0,0,24,4.2,259,7.866666667,0.0,0,0.0,0.0,0.0,No,0
12095,2004,2444,Lubomir Sekeras\sekerlu01,35,D,DAL,4,1,1,2,0,2,0.4,1,0,0,0,2,50.0,66,16.5,0.0,0,0.0,0.0,0.0,No,0
12096,2004,2445,Mathias Tjarnqvist\tjarnma01,24,LW,DAL,18,1,1,2,-6,2,-0.2,1,0,0,1,11,9.1,175,9.716666667,0.0,0,0.0,0.0,0.0,No,0
12097,2004,2446,Erik Westrum\westrer01,24,C,PHX,15,1,1,2,-3,20,-0.2,1,0,0,0,29,3.4,240,16.0,0.0,0,0.0,0.0,0.0,No,0
12098,2004,2447,Anton Babchuk\babchan01,19,D,CHI,5,0,2,2,-1,2,0.2,0,0,0,0,11,0.0,64,12.71666667,0.0,0,0.0,0.0,0.0,No,0
12099,2004,2448,Mike Bishai\bishami01,24,C,EDM,14,0,2,2,0,19,0.0,0,0,0,0,14,0.0,128,9.15,0.0,0,0.0,0.0,0.0,No,0
12100,2004,2449,Jim Fahey\faheyji01,24,D,SJS,15,0,2,2,-2,18,0.3,0,0,0,0,19,0.0,254,16.9,0.0,0,0.0,0.0,0.0,No,0
12101,2004,2450,Reed Low\lowre01,27,RW,STL,57,0,2,2,-6,141,-0.5,0,0,0,0,28,0.0,325,5.7,0.0,0,0.0,0.0,0.0,No,0
12102,2004,2451,Lynn Loyns\loynsly01,22,LW,TOT,14,0,2,2,-3,2,-0.1,0,0,0,0,6,0.0,150,10.68333333,0.0,0,0.0,0.0,0.0,No,0
12103,2004,2452,Al MacInnis*\macinal01,40,D,STL,3,0,2,2,-1,6,0.2,0,0,0,0,9,0.0,75,0.983333333,0.0,0,0.0,0.0,0.0,No,0
12104,2004,2453,Eric Manlow\manloer01,28,C,NYI,18,0,2,2,-2,2,-0.2,0,0,0,0,10,0.0,184,10.21666667,0.0,0,0.0,0.0,0.0,No,0
12105,2004,2454,Kevin Miller\milleke02,38,RW,DET,4,0,2,2,2,0,0.3,0,0,0,0,2,0.0,29,7.35,0.0,0,0.0,0.0,0.0,No,0
12106,2004,2455,Brad Norton\nortobr01,28,D,TOT,36,0,2,2,-5,94,0.2,0,0,0,0,16,0.0,377,10.46666667,0.0,0,0.0,0.0,0.0,No,0
12107,2004,2456,Todd Reirden\reirdto01,32,D,PHX,7,0,2,2,-4,4,0.0,0,0,0,0,9,0.0,108,15.36666667,0.0,0,0.0,0.0,0.0,No,0
12108,2004,2457,John Slaney\slanejo01,31,D,PHI,4,0,2,2,0,0,0.3,0,0,0,0,0,0.0,55,13.63333333,0.0,0,0.0,0.0,0.0,No,0
12109,2004,2458,Bruno St. Jacques\stjacbr01,23,D,CAR,35,0,2,2,-7,31,0.2,0,0,0,0,16,0.0,414,11.83333333,0.0,0,0.0,0.0,0.0,No,0
12110,2004,2459,Charlie Stephens\stephch01,22,C,COL,6,0,2,2,-1,4,0.1,0,0,0,0,1,0.0,37,6.2,0.0,0,0.0,0.0,0.0,No,0
12111,2004,2460,Darcy Verot\verotda01,27,C,WSH,37,0,2,2,-6,135,-0.5,0,0,0,0,11,0.0,326,8.8,0.0,0,0.0,0.0,0.0,No,0
12112,2004,2461,Kip Brennan\brennki01,23,LW,TOT,23,1,0,1,-1,96,0.0,1,0,0,0,8,12.5,108,4.716666667,0.0,0,0.0,0.0,0.0,No,0
12113,2004,2462,Brad Fast\fastbr01,23,D,CAR,1,1,0,1,1,0,0.3,1,0,0,0,4,25.0,21,21.4,0.0,0,0.0,0.0,0.0,No,0
12114,2004,2463,Dan Fritsche\fritsda01,18,C,CBJ,19,1,0,1,-5,12,-0.2,1,0,0,0,19,5.3,160,8.4,0.0,0,0.0,0.0,0.0,No,0
12115,2004,2464,Martin Grenier\grenima01,23,D,VAN,7,1,0,1,3,9,0.5,1,0,0,0,6,16.7,48,6.833333333,0.0,0,0.0,0.0,0.0,No,0
12116,2004,2465,John Gruden\grudejo01,33,D,WSH,11,1,0,1,-1,6,0.3,1,0,0,1,7,14.3,146,13.3,0.0,0,0.0,0.0,0.0,No,0
12117,2004,2466,Pat Kavanagh\kavanpa01,24,RW,VAN,3,1,0,1,0,0,0.2,1,0,0,0,1,100.0,24,7.966666667,0.0,0,0.0,0.0,0.0,No,0
12118,2004,2467,Don MacLean\macledo01,27,C,CBJ,4,1,0,1,-1,0,0.1,1,0,0,0,10,10.0,47,11.68333333,0.0,0,0.0,0.0,0.0,No,0
12119,2004,2468,Steve Martins\martist02,31,C,STL,25,1,0,1,-7,22,-0.4,0,0,1,0,27,3.7,262,10.48333333,0.0,0,0.0,0.0,0.0,No,0
12120,2004,2469,Milan Michalek\michami01,19,RW,SJS,2,1,0,1,1,4,0.2,1,0,0,0,1,100.0,18,9.083333333,0.0,0,0.0,0.0,0.0,No,0
12121,2004,2470,Antti Miettinen\miettan01,23,C,DAL,16,1,0,1,-9,0,-0.4,1,0,0,1,17,5.9,158,9.85,0.0,0,0.0,0.0,0.0,No,0
12122,2004,2471,Garth Murray\murraga01,21,C,NYR,20,1,0,1,-5,24,-0.3,1,0,0,0,18,5.6,185,9.266666667,0.0,0,0.0,0.0,0.0,No,0
12123,2004,2472,Josh Olson\olsonjo01,22,LW,FLA,5,1,0,1,1,0,0.2,1,0,0,0,6,16.7,41,8.283333333,0.0,0,0.0,0.0,0.0,No,0
12124,2004,2473,Rob Ray\rayro01,35,RW,OTT,6,1,0,1,0,14,0.2,1,0,0,0,3,33.3,28,4.666666667,0.0,0,0.0,0.0,0.0,No,0
12125,2004,2474,Peter Sarno\sarnope01,24,C,EDM,6,1,0,1,2,2,0.2,1,0,0,0,5,20.0,62,10.25,0.0,0,0.0,0.0,0.0,No,0
12126,2004,2475,Rob Skrlac\skrlaro01,27,RW,NJD,8,1,0,1,1,22,0.2,1,0,0,1,3,33.3,18,2.25,0.0,0,0.0,0.0,0.0,No,0
12127,2004,2476,Shawn Thornton\thornsh01,26,RW,CHI,8,1,0,1,2,23,0.2,1,0,0,0,14,7.1,90,11.23333333,0.0,0,0.0,0.0,0.0,No,0
12128,2004,2477,Chad Wiseman\wisemch01,22,LW,NYR,4,1,0,1,-1,0,0.1,1,0,0,0,3,33.3,35,8.816666667,0.0,0,0.0,0.0,0.0,No,0
12129,2004,2478,Johnathan Aitken\aitkejo01,25,D,CHI,41,0,1,1,-9,70,0.2,0,0,0,0,37,0.0,707,17.25,0.0,0,0.0,0.0,0.0,No,0
12130,2004,2479,Chris Armstrong\armstch01,28,D,MDA,4,0,1,1,-1,0,0.1,0,0,0,0,8,0.0,50,12.53333333,0.0,0,0.0,0.0,0.0,No,0
12131,2004,2480,Michal Barinka\barinmi01,19,D,CHI,9,0,1,1,-5,6,-0.2,0,0,0,0,15,0.0,124,13.8,0.0,0,0.0,0.0,0.0,No,0
12132,2004,2481,Kris Beech\beechkr01,22,C,PIT,4,0,1,1,0,6,0.0,0,0,0,0,6,0.0,50,12.53333333,0.0,0,0.0,0.0,0.0,No,0
12133,2004,2482,Jiri Bicek\bicekji01,25,RW,NJD,12,0,1,1,0,0,-0.1,0,0,0,0,10,0.0,119,9.916666667,0.0,0,0.0,0.0,0.0,No,0
12134,2004,2483,Noah Clarke\clarkno02,24,LW,LAK,2,0,1,1,1,0,0.1,0,0,0,0,3,0.0,19,9.65,0.0,0,0.0,0.0,0.0,No,0
12135,2004,2484,Carlo Colaiacovo\colaica01,21,D,TOR,2,0,1,1,1,2,0.2,0,0,0,0,0,0.0,28,13.93333333,0.0,0,0.0,0.0,0.0,No,0
12136,2004,2485,Daniel Corso\corsoda01,25,C,ATL,7,0,1,1,-2,0,-0.1,0,0,0,0,2,0.0,91,12.98333333,0.0,0,0.0,0.0,0.0,No,0
12137,2004,2486,Doug Doull\doulldo01,29,LW,BOS,35,0,1,1,2,132,0.0,0,0,0,0,4,0.0,99,2.833333333,0.0,0,0.0,0.0,0.0,No,0
12138,2004,2487,Matt Ellison\ellisma02,20,RW,CHI,10,0,1,1,-3,0,-0.2,0,0,0,0,4,0.0,127,12.66666667,0.0,0,0.0,0.0,0.0,No,0
12139,2004,2488,John Erskine\erskijo01,23,D,DAL,32,0,1,1,-9,84,0.0,0,0,0,0,23,0.0,403,12.6,0.0,0,0.0,0.0,0.0,No,0
12140,2004,2489,Fedor Fedorov\fedorfe01,22,C,VAN,8,0,1,1,0,4,0.0,0,0,0,0,10,0.0,88,10.98333333,0.0,0,0.0,0.0,0.0,No,0
12141,2004,2490,Jeff Finley\finleje01,36,D,STL,53,0,1,1,-9,34,0.7,0,0,0,0,25,0.0,906,17.08333333,0.0,0,0.0,0.0,0.0,No,0
12142,2004,2491,Kurtis Foster\fosteku01,22,D,ATL,3,0,1,1,0,0,0.1,0,0,0,0,1,0.0,21,6.966666667,0.0,0,0.0,0.0,0.0,No,0
12143,2004,2492,Owen Fussey\fusseow01,20,RW,WSH,4,0,1,1,-1,0,0.0,0,0,0,0,6,0.0,33,8.266666667,0.0,0,0.0,0.0,0.0,No,0
12144,2004,2493,Eric Godard\godarer01,23,RW,NYI,31,0,1,1,-2,97,-0.2,0,0,0,0,5,0.0,117,3.766666667,0.0,0,0.0,0.0,0.0,No,0
12145,2004,2494,Lee Goren\gorenle01,26,RW,FLA,2,0,1,1,-4,0,-0.1,0,0,0,0,1,0.0,27,13.33333333,0.0,0,0.0,0.0,0.0,No,0
12146,2004,2495,Benoit Gratton\grattbe01,27,C,MTL,4,0,1,1,0,4,0.0,0,0,0,0,3,0.0,39,9.733333333,0.0,0,0.0,0.0,0.0,No,0
12147,2004,2496,Denis Grebeshkov\grebede01,20,D,LAK,4,0,1,1,-4,0,-0.2,0,0,0,0,5,0.0,74,18.48333333,0.0,0,0.0,0.0,0.0,No,0
12148,2004,2497,Riku Hahl\hahlri01,23,C,COL,28,0,1,1,-7,12,-0.8,0,0,0,0,40,0.0,344,12.28333333,0.0,0,0.0,0.0,0.0,No,0
12149,2004,2498,Pierre Hedin\hedinpi01,25,D,TOR,3,0,1,1,-1,0,0.1,0,0,0,0,4,0.0,58,19.33333333,0.0,0,0.0,0.0,0.0,No,0
12150,2004,2499,Bryan Helmer\helmebr01,31,D,PHX,17,0,1,1,-5,10,-0.1,0,0,0,0,10,0.0,217,12.76666667,0.0,0,0.0,0.0,0.0,No,0
12151,2004,2500,Tomas Kloucek\kloucto01,23,D,TOT,42,0,1,1,-5,35,0.0,0,0,0,0,12,0.0,354,8.433333333,0.0,0,0.0,0.0,0.0,No,0
12152,2004,2501,Lasse Kukkonen\kukkola01,22,D,CHI,10,0,1,1,-2,4,0.1,0,0,0,0,9,0.0,136,13.61666667,0.0,0,0.0,0.0,0.0,No,0
12153,2004,2502,Maxim Kuznetsov\kuznema01,26,D,LAK,16,0,1,1,-5,20,-0.1,0,0,0,0,11,0.0,243,15.18333333,0.0,0,0.0,0.0,0.0,No,0
12154,2004,2503,Christian Laflamme\laflach01,27,D,STL,16,0,1,1,-3,20,0.2,0,0,0,0,9,0.0,208,13.0,0.0,0,0.0,0.0,0.0,No,0
12155,2004,2504,Brooks Laich\laichbr01,20,C,TOT,5,0,1,1,-1,2,0.0,0,0,0,0,3,0.0,53,10.58333333,0.0,0,0.0,0.0,0.0,No,0
12156,2004,2505,Quintin Laing\laingqu01,24,LW,CHI,3,0,1,1,1,0,0.1,0,0,0,0,3,0.0,36,11.95,0.0,0,0.0,0.0,0.0,No,0
12157,2004,2506,Cory Larose\larosco01,28,C,NYR,7,0,1,1,-2,4,-0.1,0,0,0,0,10,0.0,80,11.45,0.0,0,0.0,0.0,0.0,No,0
12158,2004,2507,Kirby Law\lawki01,26,RW,PHI,6,0,1,1,0,2,0.0,0,0,0,0,1,0.0,49,8.166666667,0.0,0,0.0,0.0,0.0,No,0
12159,2004,2508,Mikko Luoma\luomami01,27,D,EDM,3,0,1,1,0,0,0.1,0,0,0,0,4,0.0,53,17.53333333,0.0,0,0.0,0.0,0.0,No,0
12160,2004,2509,Derek MacKenzie\mackede01,22,C,ATL,12,0,1,1,0,10,0.0,0,0,0,0,7,0.0,80,6.633333333,0.0,0,0.0,0.0,0.0,No,0
12161,2004,2510,Chris McAllister\mcallch01,28,LW,TOT,46,0,1,1,-6,74,-0.8,0,0,0,0,19,0.0,343,7.466666667,0.0,0,0.0,0.0,0.0,No,0
12162,2004,2511,Bryan Muir\muirbr01,30,D,LAK,2,0,1,1,1,2,0.2,0,0,0,0,2,0.0,36,17.93333333,0.0,0,0.0,0.0,0.0,No,0
12163,2004,2512,Anders Myrvold\myrvoan01,28,D,DET,8,0,1,1,-1,2,0.1,0,0,0,0,6,0.0,98,12.2,0.0,0,0.0,0.0,0.0,No,0
12164,2004,2513,Stan Neckar\neckast01,28,D,NSH,1,0,1,1,2,0,0.3,0,0,0,0,0,0.0,15,14.98333333,0.0,0,0.0,0.0,0.0,No,0
12165,2004,2514,Serge Payer\payerse01,24,C,OTT,5,0,1,1,1,2,0.1,0,0,0,0,2,0.0,53,10.5,0.0,0,0.0,0.0,0.0,No,0
